index,nfd-1-cps,nfd-1-cr,rr-active-state,rr-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position
1722,7342079.5,1.8317,0,46.0373,0,53.7901,0,53.7735
1723,7542986.5,1.8971,0,46.037,0,53.7906,0,53.7733
1724,7650541,1.8536,0,46.037,0,53.7901,0,53.7732
1725,7810509,1.7997,0,46.0372,0,53.7904,0,53.7735
1726,7931473,1.7803,0,46.0369,0,53.7905,0,53.7734
1727,8064642,1.7296,0,46.0375,0,53.7905,0,53.7731
1728,8189666,1.7184,0,46.0371,0,53.7903,0,53.7734
1729,8330930.5,1.7126,0,46.0371,0,53.791,0,53.7734
1730,8474516,1.6914,0,46.0371,0,53.7905,0,53.7737
1731,8595034,1.6553,0,46.036,0,53.7896,0,53.7725
1732,8741240,1.6481,0,46.0366,0,53.7892,0,53.7733
1733,8863434,1.6199,0,46.0364,0,53.79,0,53.7729
1734,9010445,1.5855,0,46.0361,0,53.7897,0,53.7726
1735,9131326,1.5681,-1,45.8332,0,53.7897,0,53.7729
1736,9260575,1.5574,-1,45.0818,0,53.7895,0,53.7726
1737,9415827,1.568,-1,44.3542,0,53.7895,0,53.7727
1738,9561299,1.5322,-1,43.7656,0,53.7897,0,53.7726
1739,9749679,1.5425,-1,43.0191,0,53.7895,0,53.7728
1740,9867711,1.5417,-1,42.2986,0,53.7897,0,53.7731
1741,10000000,1.5229,-1,41.5427,0,53.7904,0,53.7734
1742,10180000,1.521,-1,40.8233,0,53.79,0,53.7737
1743,10330000,1.5325,-1,40.0681,0,53.7904,0,53.7735
1744,10480000,1.512,-1,39.1811,0,53.7906,0,53.7734
1745,10640000,1.4685,-1,38.4274,0,53.7905,0,53.7737
1746,10750000,1.3673,-1,37.7999,0,53.7902,0,53.7731
1747,10830000,1.2278,-1,37.047,0,53.7903,0,53.7734
1748,10920000,1.0823,-1,36.2957,0,53.7901,0,53.7736
1749,11000000,0.9481,-1,35.5755,0,53.7903,0,53.7738
1750,11050000,0.7971,-1,34.8673,0,53.7901,0,53.7733
1751,11080000,0.599,-1,34.0797,0,53.7902,0,53.7735
1752,11060000,0.3482,0,33.9729,0,53.7904,0,53.7737
1753,11050000,0.1759,0,33.9728,0,53.7904,0,53.7735
1754,11030000,0.0768,0,33.9725,0,53.7904,0,53.7736
1755,10980000,-0.0565,0,33.9725,0,53.7907,0,53.7734
1756,10930000,-0.1753,0,33.9725,0,53.7904,0,53.7738
1757,10860000,-0.2994,0,33.9727,0,53.7902,0,53.774
1758,10790000,-0.4646,0,33.9728,0,53.7908,0,53.7741
1759,10680000,-0.592,0,33.9725,0,53.7909,0,53.7736
1760,10570000,-0.7104,0,33.9723,0,53.7903,0,53.7733
1761,10460000,-0.7947,0,33.9729,0,53.7899,0,53.7733
1762,10380000,-0.7869,0,33.9723,0,53.7903,0,53.7733
1763,10290000,-0.7857,0,33.9725,0,53.7904,0,53.7739
1764,10230000,-0.6914,0,33.9723,0,53.7915,0,53.7738
1765,10180000,-0.637,0,33.9721,0,53.7902,0,53.7738
1766,10130000,-0.586,0,33.9719,0,53.7906,0,53.7736
1767,10100000,-0.4765,0,33.9716,0,53.7901,0,53.7733
1768,10070000,-0.4281,0,33.9722,0,53.7899,0,53.7735
1769,10030000,-0.398,0,33.9717,0,53.7899,0,53.7729
1770,9994399,-0.3648,0,33.9716,0,53.7898,0,53.773
1771,9969370,-0.3283,0,33.9716,0,53.7898,0,53.7731
1772,9937309,-0.2992,0,33.9716,0,53.7905,0,53.7734
1773,9927862,-0.241,0,33.9721,0,53.79,0,53.7731
1774,9931583,-0.1648,0,33.9712,0,53.7895,0,53.773
1775,9910994,-0.1718,0,33.9721,0,53.7898,0,53.7735
1776,9905827,-0.1075,0,33.9717,0,53.7901,0,53.7737
1777,9906860,-0.0859,0,33.9716,0,53.7901,0,53.7734
1778,9902130,-0.0816,0,33.9721,0,53.7903,0,53.7737
1779,9896804,-0.0671,0,33.9719,0,53.7904,0,53.7731
1780,9869892,-0.0772,0,33.9721,0,53.7907,0,53.7735
1781,9866127,-0.0495,0,33.9725,0,53.7905,0,53.7738
1782,9887477,0.0159,0,33.9723,0,53.7909,0,53.774
1783,9871355,-0.0225,0,33.972,0,53.7904,0,53.7735
1784,9872249,0.0192,0,33.9722,0,53.7901,0,53.7735
1785,9867061,0.0024,0,33.9719,0,53.7901,0,53.7743
1786,9868700,-0.007,0,33.9726,0,53.7909,0,53.7736
1787,9884736,0.0631,0,33.9721,0,53.7907,0,53.7737
1788,9889173,0.0543,0,33.9718,0,53.7901,0,53.7737
1789,9893680,0.0745,0,33.9716,0,53.7904,0,53.7733
1790,9901423,0.062,0,33.9715,0,53.7896,0,53.7732
1791,9903978,0.041,0,33.9715,0,53.7898,0,53.7735
1792,9904114,0.0727,0,33.9713,0,53.7897,0,53.7731
1793,9919704,0.0959,0,33.9716,0,53.7895,0,53.7726
1794,9921869,0.0996,0,33.9714,0,53.7895,0,53.7734
1795,9953402,0.0985,0,33.9715,0,53.7902,0,53.7732
1796,9940296,0.0771,0,33.9714,0,53.7899,0,53.7734
1797,9959196,0.0652,0,33.9709,0,53.7897,0,53.7729
1798,9957569,0.0999,0,33.9713,0,53.7896,0,53.7734
1799,9986063,0.1556,0,33.9717,0,53.7898,0,53.7729
1800,10000000,0.1395,0,33.9716,0,53.7899,0,53.7736
1801,9989079,0.1168,0,33.9714,0,53.7899,0,53.7735
1802,10010000,0.1288,0,33.9724,0,53.7906,0,53.7737
1803,10010000,0.1246,0,33.9721,0,53.7905,0,53.7736
1804,10030000,0.1266,0,33.9722,0,53.7907,0,53.7742
1805,10030000,0.0808,0,33.9721,0,53.7903,0,53.7736
1806,10040000,0.0891,0,33.9719,0,53.7902,0,53.7728
1807,10040000,0.0768,0,33.9721,0,53.7903,0,53.7737
1808,10040000,0.0993,0,33.9717,0,53.7908,0,53.7738
1809,10060000,0.1172,0,33.9719,0,53.7908,0,53.774
1810,10060000,0.1261,0,33.9713,0,53.7908,0,53.7734
1811,10060000,0.1056,0,33.9717,0,53.7908,0,53.7736
1812,10090000,0.1205,0,33.9714,0,53.7896,0,53.7733
1813,10100000,0.1288,0,33.9711,0,53.7894,0,53.7731
1814,10100000,0.1054,0,33.9718,0,53.7902,0,53.7733
1815,10090000,0.0852,0,33.9714,0,53.7901,0,53.7735
1816,10130000,0.1398,0,33.9719,0,53.7903,0,53.7735
1817,10130000,0.1284,0,33.9724,0,53.7908,0,53.774
1818,10160000,0.1447,0,33.9714,0,53.79,0,53.7733
1819,10190000,0.186,0,33.9722,0,53.7904,0,53.774
1820,10190000,0.1566,0,33.9714,0,53.7905,0,53.7736
1821,10210000,0.1877,0,33.9719,0,53.7902,0,53.7732
1822,10230000,0.1959,0,33.9713,0,53.7903,0,53.7731
1823,10230000,0.1665,0,33.9709,0,53.79,0,53.7731
1824,10260000,0.167,0,33.9716,0,53.7897,0,53.773
1825,10260000,0.1582,0,33.9713,0,53.7899,0,53.773
1826,10260000,0.1546,0,33.9717,0,53.7901,0,53.7736
1827,10290000,0.1439,0,33.9718,0,53.7908,0,53.7733
1828,10300000,0.1504,0,33.9711,0,53.7904,0,53.7734
1829,10330000,0.1668,0,33.9716,0,53.7901,0,53.7731
1830,10340000,0.157,0,33.972,0,53.7901,0,53.7736
1831,10360000,0.1691,0,33.9721,0,53.7905,0,53.7738
1832,10370000,0.1724,0,33.9719,0,53.7908,0,53.7734
1833,10380000,0.155,0,33.9717,0,53.7902,0,53.7733
1834,10380000,0.1293,0,33.9715,0,53.7897,0,53.7733
1835,10380000,0.12,0,33.9714,0,53.7902,0,53.7733
1836,10380000,0.1065,0,33.9707,0,53.7898,0,53.7733
1837,10400000,0.1116,0,33.971,0,53.7888,0,53.7732
1838,10420000,0.1579,0,33.9713,0,53.79,0,53.7736
1839,10440000,0.1963,0,33.9714,0,53.7901,0,53.7732
1840,10480000,0.2018,0,33.9714,0,53.7895,0,53.7729
1841,10500000,0.176,0,33.9716,0,53.79,0,53.773
1842,10510000,0.1548,0,33.9716,0,53.7902,0,53.7733
1843,10510000,0.1576,0,33.9713,0,53.79,0,53.7732
1844,10540000,0.1635,0,33.9717,0,53.7899,0,53.7737
1845,10550000,0.2007,0,33.9715,0,53.7903,0,53.7736
1846,10590000,0.2245,0,33.9712,0,53.7896,0,53.7729
1847,10590000,0.1915,0,33.9719,0,53.7902,0,53.7735
1848,10630000,0.2133,0,33.9719,0,53.7902,0,53.7738
1849,10620000,0.1835,0,33.9721,0,53.7901,0,53.7736
1850,10650000,0.1838,0,33.9714,0,53.7903,0,53.7736
1851,10650000,0.1467,0,33.9712,0,53.7899,0,53.7739
1852,10670000,0.1935,0,33.9719,0,53.7899,0,53.773
1853,10700000,0.2093,0,33.9715,0,53.7903,0,53.7735
1854,10710000,0.2195,0,33.9716,0,53.79,0,53.774
1855,10740000,0.2173,0,33.9714,0,53.7901,0,53.7733
1856,10750000,0.1939,0,33.9717,0,53.7901,0,53.7737
1857,10770000,0.1772,0,33.9716,0,53.7905,0,53.7734
1858,10770000,0.167,0,33.9712,0,53.7906,0,53.7735
1859,10800000,0.1598,-1,33.4186,0,53.7899,0,53.7733
1860,10800000,0.1612,-1,32.6716,0,53.7905,0,53.7738
1861,10820000,0.1497,0,32.4735,0,53.7894,0,53.7733
1862,10850000,0.1673,0,32.4729,0,53.7898,0,53.773
1863,10860000,0.1836,0,32.4731,0,53.7895,0,53.7727
1864,10880000,0.2068,0,32.4734,0,53.7892,0,53.7729
1865,10920000,0.2191,0,32.4738,0,53.7888,0,53.7728
1866,10920000,0.203,0,32.4737,0,53.789,0,53.7728
1867,10950000,0.1917,0,32.4733,0,53.7892,0,53.773
1868,10950000,0.1441,0,32.4737,0,53.7891,0,53.7733
1869,10960000,0.0759,0,32.4735,0,53.7895,0,53.7735
1870,10920000,0.0099,0,32.474,0,53.7894,0,53.7733
1871,10910000,-0.0309,0,32.4738,0,53.7902,0,53.773
1872,10890000,-0.0966,0,32.4736,0,53.7901,0,53.7735
1873,10860000,-0.1178,0,32.4735,0,53.79,0,53.773
1874,10840000,-0.1277,0,32.4732,0,53.7893,0,53.773
1875,10830000,-0.0972,0,32.4734,0,53.7905,0,53.7728
1876,10820000,-0.1115,0,32.474,0,53.7899,0,53.7734
1877,10800000,-0.0914,0,32.4738,0,53.7903,0,53.7735
1878,10800000,-0.0659,0,32.4738,0,53.7904,0,53.7734
1879,10800000,-0.0671,0,32.4743,0,53.7911,0,53.7737
1880,10810000,-0.0126,0,32.4741,0,53.7904,0,53.7734
1881,10810000,-0.0266,0,32.4739,0,53.7906,0,53.7731
1882,10800000,-0.0187,0,32.4738,0,53.7905,0,53.7735
1883,10800000,-0.002,0,32.4742,0,53.7903,0,53.7737
1884,10800000,0.0451,0,32.474,0,53.7905,0,53.7734
1885,10800000,0.0336,0,32.4738,0,53.7902,0,53.7737
1886,10790000,0.0217,0,32.4734,0,53.7898,0,53.7738
1887,10800000,0.0266,0,32.4729,0,53.7893,0,53.7732
1888,10830000,0.0648,0,32.4733,0,53.7901,0,53.7732
1889,10840000,0.0547,0,32.4741,0,53.7902,0,53.7736
1890,10830000,0.0493,0,32.4736,0,53.7905,0,53.7736
1891,10830000,0.0618,0,32.4742,0,53.7909,0,53.7741
1892,10840000,0.0574,0,32.4744,0,53.7906,0,53.7739
1893,10840000,0.0403,0,32.4741,0,53.7916,0,53.774
1894,10840000,0.0501,0,32.4736,0,53.7904,0,53.7739
1895,10830000,0.056,0,32.4738,0,53.7904,0,53.7733
1896,10830000,0.0509,0,32.4737,0,53.7903,0,53.7734
1897,10850000,0.1038,0,32.4741,0,53.7908,0,53.7737
1898,10860000,0.0946,0,32.4738,0,53.7905,0,53.7742
1899,10860000,0.0573,0,32.4743,0,53.7914,0,53.7735
1900,10860000,0.0404,0,32.4744,0,53.7909,0,53.7743
1901,10860000,0.0301,0,32.4739,0,53.7915,0,53.7737
1902,10860000,0.0699,0,32.4736,0,53.7907,0,53.7737
1903,10880000,0.0833,0,32.3185,0,53.7905,0,53.7735
1904,10880000,0.0884,0,32.2989,0,53.7907,0,53.7738
1905,10890000,0.1025,0,32.2983,0,53.7905,0,53.7735
1906,10890000,0.0711,0,32.2977,0,53.7901,0,53.773
1907,10880000,0.0384,0,32.2982,0,53.7902,0,53.7732
1908,10900000,0.0414,0,32.298,0,53.7902,0,53.7738
1909,10900000,0.07,0,32.2117,0,53.7904,0,53.7741
1910,10930000,0.0895,0,32.1208,0,53.7902,0,53.7729
1911,10940000,0.1182,0,32.1205,0,53.7905,0,53.7738
1912,10930000,0.0804,0,32.1208,0,53.7908,0,53.7736
1913,10950000,0.092,0,32.1203,0,53.7901,0,53.7735
1914,10950000,0.0802,0,31.9467,0,53.7905,0,53.7734
1915,10950000,0.0375,0,31.9425,0,53.7899,0,53.7733
1916,10920000,0.0239,0,31.9421,0,53.789,0,53.7723
1917,10940000,0.0646,0,31.9421,0,53.7889,0,53.7732
1918,10950000,0.0549,0,31.9421,0,53.7896,0,53.7738
1919,10950000,0.0396,-1,31.9422,0,53.7895,0,53.7732
1920,10950000,0.0201,0,31.7734,0,53.7899,0,53.7736
1921,10950000,0.0353,0,31.7713,0,53.79,0,53.7735
1922,10950000,0.0363,0,31.7708,0,53.7897,0,53.7733
1923,10950000,0.0434,0,31.7708,0,53.7894,0,53.7731
1924,10950000,0.0239,0,31.7709,0,53.7894,0,53.7724
1925,10950000,0.0466,0,31.7706,0,53.7896,0,53.7731
1926,10950000,-0.02,0,31.7713,0,53.7903,0,53.7735
1927,10920000,-0.0102,0,31.7711,0,53.7911,0,53.7735
1928,10920000,-0.0109,0,31.7717,0,53.7904,0,53.7734
1929,10920000,-0.0244,0,31.7706,0,53.7902,0,53.7736
1930,10920000,0.0146,0,31.7707,0,53.7903,0,53.7731
1931,10920000,-0.0121,0,31.7705,0,53.7901,0,53.7731
1932,10910000,-0.0591,0,31.7711,0,53.7905,0,53.7731
1933,10900000,-0.0612,0,31.7704,0,53.7895,0,53.7731
1934,10900000,-0.0542,0,31.7705,0,53.7895,0,53.7733
1935,10890000,-0.0161,0,31.7711,0,53.7901,0,53.7735
1936,10890000,-0.0238,0,31.7711,0,53.79,0,53.7737
1937,10890000,-0.0046,0,31.7708,0,53.7905,0,53.7739
1938,10890000,-0.0032,0,31.7709,0,53.7904,0,53.7735
1939,10870000,-0.0455,0,31.7712,0,53.7903,0,53.7736
1940,10860000,-0.0554,0,31.7708,0,53.7902,0,53.7737
1941,10860000,0.0036,0,31.7707,0,53.7902,0,53.7737
1942,10870000,-0.022,0,31.7703,0,53.7899,0,53.7733
1943,10870000,0.0255,0,31.77,0,53.7898,0,53.7731
1944,10870000,0.0063,0,31.7703,0,53.7901,0,53.7733
1945,10860000,0.0129,0,31.7701,0,53.7897,0,53.7735
1946,10860000,0.0135,0,31.771,0,53.79,0,53.7729
1947,10860000,0.0575,0,31.7705,0,53.7903,0,53.7734
1948,10870000,0.0506,0,31.7707,0,53.7905,0,53.774
1949,10860000,0.0249,0,31.7708,0,53.7911,0,53.7745
1950,10860000,0.0005,0,31.7714,0,53.791,0,53.7734
1951,10860000,-0.0029,0,31.7714,0,53.791,0,53.7743
1952,10860000,0.011,0,31.7717,0,53.7909,0,53.7739
1953,10870000,0.0588,0,31.7713,0,53.791,0,53.7736
1954,10870000,0.0262,0,31.7716,0,53.7906,0,53.7736
1955,10870000,0.0085,0,31.7713,0,53.7904,0,53.7739
1956,10860000,0.03,0,31.7709,0,53.7902,0,53.7737
1957,10860000,0.0216,0,31.7713,0,53.7907,0,53.7737
1958,10860000,0.0494,0,31.7717,0,53.7912,0,53.7741
1959,10880000,0.0128,0,31.7705,0,53.7901,0,53.7732
1960,10860000,-0.0043,0,31.77,0,53.7899,0,53.7734
1961,10860000,0.0018,0,31.7706,0,53.7898,0,53.7729
1962,10850000,0.0338,0,31.7705,0,53.7902,0,53.774
1963,10860000,0.0709,0,31.7709,0,53.7906,0,53.7733
1964,10880000,0.0797,0,31.7705,0,53.79,0,53.7732
1965,10890000,0.0793,0,31.771,0,53.7903,0,53.7739
1966,10890000,0.0458,0,31.7709,0,53.7905,0,53.7733
1967,10890000,0.0458,0,31.7712,0,53.7911,0,53.7735
1968,10890000,0.0383,0,31.7714,0,53.7911,0,53.7736
1969,10890000,0.0485,0,31.771,0,53.7909,0,53.7739
1970,10890000,0.0701,0,31.7707,0,53.79,0,53.7735
1971,10900000,0.0369,0,31.7706,0,53.7903,0,53.7735
1972,10890000,0.0267,0,31.7707,0,53.7902,0,53.7736
1973,10890000,-0.01,0,31.6123,0,53.7909,0,53.7737
1974,10880000,0.0201,0,31.6012,0,53.7906,0,53.7738
1975,10880000,0.0366,0,31.6015,0,53.7906,0,53.7737
1976,10920000,0.0633,0,31.6008,0,53.7908,0,53.7736
1977,10920000,0.0453,0,31.6006,0,53.7902,0,53.7739
1978,10910000,0.0249,0,31.6007,0,53.7901,0,53.7734
1979,10900000,0.0364,0,31.6006,0,53.7907,0,53.7733
1980,10900000,0.0357,0,31.6,0,53.7906,0,53.7735
1981,10920000,0.0844,0,31.601,0,53.7908,0,53.7738
1982,10930000,0.0725,0,31.6011,0,53.7911,0,53.7742
1983,10920000,-0.009,0,31.6011,0,53.7903,0,53.7736
1984,10900000,-0.0135,0,31.6007,0,53.7896,0,53.7735
1985,10890000,-0.0199,0,31.6008,0,53.7908,0,53.7734
1986,10900000,-0.0243,0,31.6002,0,53.7905,0,53.7737
1987,10900000,0.0009,0,31.6004,0,53.7896,0,53.7734
1988,10890000,0.0284,0,31.6002,0,53.7899,0,53.7733
1989,10890000,0.0329,0,31.6005,0,53.7901,0,53.7731
1990,10920000,0.0319,0,31.6002,0,53.7902,0,53.773
1991,10890000,0.0126,0,31.5997,0,53.7892,0,53.7724
1992,10890000,-0.0075,0,31.6008,0,53.7897,0,53.7731
1993,10890000,-0.0407,0,31.6001,0,53.7901,0,53.7731
1994,10890000,0.0098,0,31.6001,0,53.7894,0,53.7732
1995,10900000,0.0353,0,31.5997,0,53.7893,0,53.773
1996,10900000,0.036,0,31.6003,0,53.7904,0,53.7735
1997,10900000,0.0615,0,31.6006,0,53.7899,0,53.7734
1998,10910000,0.0484,0,31.6007,0,53.7899,0,53.7734
1999,10890000,-0.0124,0,31.6009,0,53.7903,0,53.7737
2000,10900000,-0.0191,0,31.6012,0,53.7907,0,53.7738
2001,10870000,-0.0137,0,31.6007,0,53.7908,0,53.7735
2002,10870000,0.0014,0,31.6007,0,53.7903,0,53.7733
2003,10870000,-0.0055,0,31.601,0,53.7905,0,53.7738
2004,10860000,0.0231,0,31.6006,0,53.7899,0,53.7731
2005,10890000,0.0602,0,31.6004,0,53.7906,0,53.7734
2006,10890000,0.0312,0,31.6007,0,53.7897,0,53.7734
2007,10880000,0.0248,0,31.6003,0,53.7897,0,53.7731
2008,10890000,0.0525,0,31.5997,0,53.7897,0,53.773
2009,10890000,0.0651,0,31.6001,0,53.7898,0,53.7732
2010,10890000,0.0193,0,31.6001,0,53.7899,0,53.7732
2011,10890000,0.0449,0,31.6004,0,53.7902,0,53.7735
2012,10910000,0.0763,0,31.6008,0,53.7901,0,53.7737
2013,10900000,0.0236,0,31.6002,0,53.79,0,53.7735
2014,10900000,0.0235,0,31.6001,0,53.7902,0,53.7732
2015,10900000,0.0082,0,31.5998,0,53.7899,0,53.7735
2016,10890000,0.0183,0,31.6008,0,53.7906,0,53.7736
2017,10890000,0.0342,0,31.6009,0,53.7902,0,53.7733
2018,10890000,0.02,0,31.6003,0,53.7906,0,53.7741
2019,10880000,0.0029,0,31.6013,0,53.7903,0,53.7737
2020,10880000,-0.0061,0,31.6015,0,53.7906,0,53.7743
2021,10890000,-0.0073,0,31.6009,0,53.7906,0,53.7738
2022,10890000,0.0363,0,31.6007,0,53.79,0,53.7731
2023,10890000,0.0687,0,31.601,0,53.7902,0,53.773
2024,10920000,0.093,0,31.6012,0,53.7904,0,53.7732
2025,10920000,0.0649,0,31.6011,0,53.7911,0,53.7736
2026,10920000,0.0472,0,31.6012,0,53.7908,0,53.774
2027,10920000,0.0503,0,31.6002,0,53.7901,0,53.7735
2028,10900000,0.0099,0,31.6007,0,53.7909,0,53.7731
2029,10920000,0.0184,0,31.6002,0,53.7901,0,53.7738
2030,10930000,0.0251,0,31.6005,0,53.7903,0,53.7736
2031,10920000,0.0458,0,31.6003,0,53.79,0,53.7732
2032,10920000,0.0438,0,31.6002,0,53.7899,0,53.7736
2033,10920000,0.0395,0,31.5994,0,53.7892,0,53.773
2034,10920000,0.0262,0,31.6006,0,53.7901,0,53.7736
2035,10930000,0.0588,0,31.6006,0,53.7901,0,53.7736
2036,10930000,0.0606,0,31.5998,0,53.7902,0,53.7728
2037,10930000,0.0319,0,31.6,0,53.7896,0,53.7729
2038,10930000,0.0062,0,31.5997,0,53.7894,0,53.7728
2039,10930000,0.0065,0,31.6002,0,53.7903,0,53.7732
2040,10930000,0.0313,0,31.6001,0,53.7899,0,53.7734
2041,10920000,0.0517,0,31.6003,0,53.7902,0,53.7733
2042,10920000,0.031,0,31.6004,0,53.79,0,53.7734
2043,10930000,0.0294,0,31.6006,0,53.7902,0,53.7734
2044,10930000,-0.0044,0,31.4472,0,53.7909,0,53.7738
2045,10930000,-0.0004,0,31.4229,0,53.7908,0,53.7738
2046,10920000,0.0227,0,31.4221,0,53.7904,0,53.7735
2047,10920000,0.0339,0,31.4221,0,53.7902,0,53.7735
2048,10920000,0.0462,0,31.4224,0,53.7897,0,53.7732
2049,10920000,0.0466,0,31.4221,0,53.7907,0,53.7736
2050,10920000,0.0522,0,31.4225,0,53.7908,0,53.7739
2051,10920000,0.0019,0,31.4226,0,53.7905,0,53.7736
2052,10910000,0.0103,0,31.4227,0,53.7905,0,53.7736
2053,10920000,0.0226,0,31.4226,0,53.7907,0,53.7735
2054,10920000,-0.0257,0,31.4225,0,53.7905,0,53.774
2055,10890000,-0.0334,0,31.4225,0,53.7906,0,53.7737
2056,10890000,-0.0513,0,31.4224,0,53.7903,0,53.7738
2057,10890000,-0.0319,0,31.422,0,53.79,0,53.7733
2058,10890000,-0.0264,0,31.4222,0,53.7904,0,53.7734
2059,10860000,-0.0082,0,31.4219,0,53.79,0,53.773
2060,10880000,0.0036,0,31.4217,0,53.7901,0,53.7728
2061,10880000,-0.0045,0,31.4217,0,53.7905,0,53.7732
2062,10880000,0.0018,0,31.4216,0,53.7896,0,53.7732
2063,10880000,0.0323,0,31.4219,0,53.7895,0,53.7732
2064,10890000,0.0329,0,31.4222,0,53.7901,0,53.7733
2065,10890000,0.0091,0,31.4216,0,53.7899,0,53.7733
2066,10860000,-0.0133,0,31.4219,0,53.7902,0,53.7733
2067,10870000,0.002,0,31.4216,0,53.7902,0,53.7731
2068,10860000,-0.0114,0,31.4215,0,53.79,0,53.7733
2069,10860000,0.0003,0,31.422,0,53.7899,0,53.7732
2070,10860000,-0.0022,0,31.4219,0,53.7902,0,53.7734
2071,10850000,-0.0432,0,31.4221,0,53.7901,0,53.7732
2072,10830000,-0.0574,0,31.4221,0,53.79,0,53.7735
2073,10830000,-0.0473,0,31.422,0,53.79,0,53.7736
2074,10830000,-0.0117,0,31.4218,0,53.7902,0,53.7734
2075,10840000,0.0142,0,31.4217,0,53.7904,0,53.7735
2076,10840000,0.0014,0,31.4222,0,53.79,0,53.7728
2077,10850000,0.0568,0,31.4221,0,53.79,0,53.7739
2078,10870000,0.035,0,31.4224,0,53.7901,0,53.7739
2079,10840000,0.0388,0,31.4217,0,53.7905,0,53.7732
2080,10870000,0.0513,0,31.422,0,53.7905,0,53.7737
2081,10870000,0.0455,0,31.4223,0,53.7901,0,53.7738
2082,10870000,0.0319,0,31.4223,0,53.7901,0,53.7735
2083,10870000,0.0162,0,31.4223,0,53.7903,0,53.7735
2084,10850000,0.0231,0,31.422,0,53.7903,0,53.7735
2085,10830000,0.0135,0,31.4222,0,53.7907,0,53.7737
2086,10850000,0.033,0,31.4218,0,53.7904,0,53.7733
2087,10840000,0.0562,0,31.4219,0,53.7905,0,53.7736
2088,10860000,0.027,0,31.422,0,53.7905,0,53.7737
2089,10830000,-0.0117,0,31.4216,0,53.7895,0,53.7728
2090,10830000,-0.0353,0,31.5234,0,53.7893,0,53.7733
2091,10830000,-0.0252,0,31.5437,0,53.7898,0,53.7733
2092,10820000,-0.0205,0,31.5443,0,53.7903,0,53.7731
2093,10810000,-0.0111,0,31.5438,0,53.7898,0,53.7731
2094,10800000,0.0059,0,31.5442,0,53.7901,0,53.7736
2095,10820000,0.0379,0,31.5439,0,53.7904,0,53.7728
2096,10830000,0.0338,0,31.5442,0,53.7904,0,53.7733
2097,10820000,0.0205,0,31.5441,0,53.7898,0,53.7734
2098,10820000,-0.0047,0,31.6871,0,53.7894,0,53.7734
2099,10810000,0.0264,0,31.7081,0,53.7902,0,53.7734
2100,10830000,0.0342,0,31.7083,0,53.79,0,53.7732
2101,10830000,0.0701,0,31.7083,0,53.7897,0,53.7733
2102,10830000,0.0437,0,31.7076,0,53.7894,0,53.7733
2103,10830000,0.0333,0,31.7081,0,53.7902,0,53.7732
2104,10830000,0.0631,0,31.7076,0,53.7898,0,53.7731
2105,10860000,0.0766,0,31.5597,0,53.7898,0,53.7727
2106,10860000,0.0501,0,31.5573,0,53.7894,0,53.7729
2107,10860000,0.0416,0,31.5577,0,53.7896,0,53.7732
2108,10860000,0.0842,0,31.5582,0,53.7893,0,53.7732
2109,10870000,0.0526,0,31.5582,0,53.7895,0,53.7726
2110,10900000,0.0873,0,31.5583,0,53.79,0,53.7733
2111,10900000,0.0779,0,31.5582,0,53.7905,0,53.7735
2112,10870000,0.0469,0,31.5582,0,53.7904,0,53.7731
2113,10900000,0.047,0,31.558,0,53.7902,0,53.773
2114,10890000,0.0482,0,31.5577,0,53.7894,0,53.7737
2115,10870000,0.0129,0,31.5578,0,53.7903,0,53.7729
2116,10880000,0.0454,0,31.5579,0,53.7899,0,53.7734
2117,10890000,0.0508,0,31.558,0,53.7892,0,53.7728
2118,10870000,0.0084,0,31.5575,0,53.7894,0,53.7732
2119,10870000,0.0173,0,31.5578,0,53.7896,0,53.773
2120,10900000,0.0207,0,31.5579,0,53.7898,0,53.7728
2121,10870000,6.46E-05,0,31.5576,0,53.7895,0,53.7726
2122,10900000,0.0438,0,31.5584,0,53.7904,0,53.7729
2123,10900000,0.0801,0,31.5579,0,53.7906,0,53.7733
2124,10900000,0.0482,0,31.5582,0,53.7907,0,53.7733
2125,10900000,0.0534,0,31.5582,0,53.7905,0,53.773
2126,10900000,0.0276,0,31.5586,0,53.7904,0,53.7732
2127,10890000,-0.0115,0,31.5585,0,53.7903,0,53.7732
2128,10860000,-0.0073,0,31.5582,0,53.7906,0,53.774
2129,10860000,-0.0058,0,31.5584,0,53.7901,0,53.7735
2130,10870000,0.0117,0,31.5585,0,53.7903,0,53.7736
2131,10870000,0.0068,0,31.5585,0,53.7903,0,53.7735
2132,10870000,0.027,0,31.5585,0,53.7901,0,53.7738
2133,10870000,0.0359,0,31.558,0,53.7899,0,53.7737
2134,10900000,0.0704,0,31.5576,0,53.7902,0,53.7734
2135,10860000,0.0129,0,31.5582,0,53.7905,0,53.7734
2136,10870000,0.0126,0,31.5584,0,53.79,0,53.7736
2137,10870000,0.011,0,31.5587,0,53.7902,0,53.7735
2138,10870000,0.046,0,31.5588,0,53.7899,0,53.7728
2139,10890000,0.0479,0,31.5582,0,53.79,0,53.773
2140,10870000,0.0222,0,31.5581,0,53.79,0,53.7732
2141,10880000,0.0189,0,31.558,0,53.79,0,53.7732
2142,10850000,0.0052,0,31.5579,0,53.7897,0,53.773
2143,10870000,0.0367,0,31.5581,0,53.7898,0,53.7732
2144,10860000,0.0207,0,31.558,0,53.7896,0,53.7731
